Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Month_Name,Order_Quarter,Order_Day,Weekday,Is_Weekend,Sales_per_Quantity,Profit_Margin,Order_Week,Day_of_Week,Shipping_Days,Discount_Flag,Customer_Order_Count,Product_Order_Count
1237,CA-2016-144344,2016-10-28,2016-10-28,1,PG-18820,Patrick Gardner,0,United States,47,8,33437,2,FUR-FU-10003268,0,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63.968,2,0.2,0.0,2016,10,October,4,28,Friday,0,31.984,0.0,43,Friday,0,1,26,6
1238,CA-2016-144344,2016-10-28,2016-10-28,1,PG-18820,Patrick Gardner,0,United States,47,8,33437,2,FUR-FU-10003553,0,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3,0.2,41.262,2016,10,October,4,28,Friday,0,55.016,25.0,43,Friday,0,1,26,5
1239,CA-2014-127012,2014-08-11,2014-08-15,3,GM-14680,Greg Matthias,0,United States,452,45,98105,3,FUR-FU-10003691,0,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0.0,5.434,2014,8,August,3,11,Monday,0,12.35,44.0,33,Monday,4,0,11,5
1240,CA-2014-127012,2014-08-11,2014-08-15,3,GM-14680,Greg Matthias,0,United States,452,45,98105,3,OFF-AR-10003903,1,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,0.0,10.6522,2014,8,August,3,11,Monday,0,40.97,26.0,33,Monday,4,0,11,4
1241,CA-2014-127012,2014-08-11,2014-08-15,3,GM-14680,Greg Matthias,0,United States,452,45,98105,3,OFF-FA-10004854,1,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,0.0,10.7912,2014,8,August,3,11,Monday,0,11.48,47.0,33,Monday,4,0,11,8
1242,CA-2016-128727,2016-08-29,2016-09-04,3,MO-17800,Meg O'Connel,2,United States,329,30,10024,1,TEC-PH-10003442,2,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,4,0.0,5.5,2016,8,August,3,29,Monday,0,5.5,25.0,35,Monday,6,0,11,5
1243,US-2016-162859,2016-02-15,2016-02-22,3,PG-18820,Patrick Gardner,0,United States,329,30,10009,1,OFF-BI-10004519,1,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485,2016,2,February,1,15,Monday,0,132.784,31.25,7,Monday,7,1,26,8
1244,US-2016-162859,2016-02-15,2016-02-22,3,PG-18820,Patrick Gardner,0,United States,329,30,10009,1,OFF-FA-10000304,1,Fasteners,Advantus Push Pins,8.72,4,0.0,3.5752,2016,2,February,1,15,Monday,0,2.18,41.0,7,Monday,7,0,26,7
1245,CA-2017-133641,2017-05-14,2017-05-21,3,EJ-14155,Eva Jacobs,0,United States,183,22,39503,2,OFF-EN-10004955,1,Envelopes,Fashion Color Clasp Envelopes,48.69,9,0.0,23.8581,2017,5,May,2,14,Sunday,1,5.41,49.00000000000001,19,Sunday,7,0,8,3
1246,CA-2014-168494,2014-12-12,2014-12-14,2,NP-18700,Nora Preis,0,United States,159,3,93727,3,FUR-TA-10004619,0,Tables,Hon Non-Folding Utility Tables,764.688,6,0.2,95.586,2014,12,December,4,12,Friday,0,127.448,12.5,50,Friday,2,1,13,5
1247,CA-2014-168494,2014-12-12,2014-12-14,2,NP-18700,Nora Preis,0,United States,159,3,93727,3,FUR-TA-10003473,0,Tables,Bretford Rectangular Conference Table Tops,3610.848,12,0.2,135.4068,2014,12,December,4,12,Friday,0,300.904,3.75,50,Friday,2,1,13,12
1248,CA-2014-168494,2014-12-12,2014-12-14,2,NP-18700,Nora Preis,0,United States,159,3,93727,3,FUR-BO-10004467,0,Bookcases,Bestar Classic Bookcase,254.9745,3,0.15,11.9988,2014,12,December,4,12,Friday,0,84.9915,4.705882352941177,50,Friday,2,1,13,8
1249,CA-2017-115602,2017-12-18,2017-12-24,3,DJ-13630,Doug Jacobs,0,United States,329,30,10009,1,OFF-AR-10002280,1,Art,Staples in misc. colors,38.82,6,0.0,17.469,2017,12,December,4,18,Monday,0,6.47,45.0,51,Monday,6,0,8,19
1250,CA-2017-115602,2017-12-18,2017-12-24,3,DJ-13630,Doug Jacobs,0,United States,329,30,10009,1,FUR-CH-10001708,0,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,9,0.1,139.5702,2017,12,December,4,18,Monday,0,126.882,12.22222222222222,51,Monday,6,1,8,7
1251,CA-2017-115602,2017-12-18,2017-12-24,3,DJ-13630,Doug Jacobs,0,United States,329,30,10009,1,OFF-AP-10000891,1,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,13,0.0,511.368,2017,12,December,4,18,Monday,0,131.12,30.0,51,Monday,6,0,8,5
1252,CA-2017-115602,2017-12-18,2017-12-24,3,DJ-13630,Doug Jacobs,0,United States,329,30,10009,1,OFF-AR-10000462,1,Art,Sanford Pocket Accent Highlighters,3.2,2,0.0,1.376,2017,12,December,4,18,Monday,0,1.6,42.99999999999999,51,Monday,6,0,8,3
1253,CA-2015-154956,2015-07-04,2015-07-09,3,IM-15070,Irene Maddox,0,United States,299,47,53209,0,TEC-PH-10004165,2,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4,0.0,285.9896,2015,7,July,3,4,Saturday,1,274.99,26.0,27,Saturday,5,0,21,9
1254,CA-2017-144638,2017-03-10,2017-03-14,3,MH-18115,Mick Hernandez,2,United States,78,36,19013,1,OFF-AR-10003958,1,Art,Newell 337,5.248,2,0.2,0.5904,2017,3,March,1,10,Friday,0,2.624,11.25,10,Friday,4,1,22,2
1255,CA-2017-144638,2017-03-10,2017-03-14,3,MH-18115,Mick Hernandez,2,United States,78,36,19013,1,TEC-PH-10000149,2,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3,0.4,-8.379,2017,3,March,1,10,Friday,0,11.97,-23.33333333333333,10,Friday,4,1,22,5
1256,CA-2017-144638,2017-03-10,2017-03-14,3,MH-18115,Mick Hernandez,2,United States,78,36,19013,1,FUR-FU-10003724,0,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1,0.2,0.5022,2017,3,March,1,10,Friday,0,6.696,7.5,10,Friday,4,1,22,9
1257,CA-2017-144638,2017-03-10,2017-03-14,3,MH-18115,Mick Hernandez,2,United States,78,36,19013,1,FUR-FU-10003535,0,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2,0.2,11.5164,2017,3,March,1,10,Friday,0,21.936,26.25,10,Friday,4,1,22,6
1258,US-2016-168620,2016-12-24,2016-12-28,2,RB-19795,Ross Baird,2,United States,74,31,28205,2,OFF-BI-10001575,1,Binders,GBC Linen Binding Covers,27.882,3,0.7,-20.4468,2016,12,December,4,24,Saturday,1,9.294,-73.33333333333333,51,Saturday,4,1,18,6
1259,US-2016-168620,2016-12-24,2016-12-28,2,RB-19795,Ross Baird,2,United States,74,31,28205,2,OFF-ST-10003716,1,Storage,Tennsco Double-Tier Lockers,540.048,3,0.2,-47.2542,2016,12,December,4,24,Saturday,1,180.016,-8.75,51,Saturday,4,1,18,12
1260,US-2016-168620,2016-12-24,2016-12-28,2,RB-19795,Ross Baird,2,United States,74,31,28205,2,TEC-AC-10004469,2,Accessories,Microsoft Sculpt Comfort Mouse,255.68,8,0.2,76.704,2016,12,December,4,24,Saturday,1,31.96,30.0,51,Saturday,4,1,18,10
1261,CA-2017-117079,2017-10-23,2017-10-27,3,JR-15700,Jocasta Rupert,0,United States,216,8,32216,2,TEC-PH-10004586,2,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3,0.2,107.985,2017,10,October,4,23,Monday,0,287.96,12.5,43,Monday,4,1,1,6
1262,US-2016-144393,2016-10-28,2016-11-04,3,SM-20950,Suzanne McNair,1,United States,179,31,27834,2,OFF-BI-10004236,1,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4,0.7,-14.0928,2016,10,October,4,28,Friday,0,4.404,-80.0,43,Friday,7,1,22,10
1263,CA-2017-105053,2017-07-07,2017-07-09,2,CS-12355,Christine Sundaresam,0,United States,262,30,11561,1,OFF-BI-10001634,1,Binders,Wilson Jones Active Use Binders,17.472,3,0.2,6.3336,2017,7,July,3,7,Friday,0,5.824000000000001,36.24999999999999,27,Friday,2,1,22,6
1264,CA-2016-155992,2016-10-01,2016-10-02,0,CC-12220,Chris Cortes,0,United States,231,12,46350,0,TEC-PH-10000215,2,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2,0.0,18.873,2016,10,October,4,1,Saturday,1,34.95,27.0,39,Saturday,1,0,22,6
1265,CA-2016-155992,2016-10-01,2016-10-02,0,CC-12220,Chris Cortes,0,United States,231,12,46350,0,FUR-FU-10003724,0,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,0.0,10.881,2016,10,October,4,1,Saturday,1,8.370000000000001,26.0,39,Saturday,1,0,22,9
1266,CA-2017-110380,2017-09-02,2017-09-07,3,PF-19225,Phillip Flathmann,0,United States,438,3,94122,3,OFF-AR-10000422,1,Art,Pencil and Crayon Sharpener,6.57,3,0.0,1.7739,2017,9,September,3,2,Saturday,1,2.19,27.0,35,Saturday,5,0,10,4
1267,US-2014-167738,2014-12-24,2014-12-29,3,JC-16105,Julie Creighton,1,United States,266,3,90045,3,OFF-ST-10003306,1,Storage,Letter Size Cart,142.86,1,0.0,41.4294,2014,12,December,4,24,Wednesday,0,142.86,29.0,52,Wednesday,5,0,9,8
1268,US-2014-167738,2014-12-24,2014-12-29,3,JC-16105,Julie Creighton,1,United States,266,3,90045,3,FUR-CH-10001146,0,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,6,0.2,18.267,2014,12,December,4,24,Wednesday,0,48.712,6.25,52,Wednesday,5,1,9,10
1269,CA-2017-121412,2017-09-23,2017-09-27,3,BG-11695,Brooke Gillingham,1,United States,267,4,80027,3,FUR-FU-10000246,0,Furnishings,Aluminum Document Frame,29.328,3,0.2,3.666,2017,9,September,3,23,Saturday,1,9.776,12.5,38,Saturday,4,1,8,5
1270,CA-2017-100426,2017-06-04,2017-06-08,3,DC-12850,Dan Campbell,0,United States,151,0,35630,2,OFF-PA-10002870,1,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",12.48,2,0.0,5.616,2017,6,June,2,4,Sunday,1,6.24,44.99999999999999,22,Sunday,4,0,18,5
1271,US-2016-103646,2016-04-21,2016-04-26,3,SP-20545,Sibella Parks,1,United States,80,11,60623,0,OFF-ST-10000563,1,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,4,0.2,-12.792,2016,4,April,2,21,Thursday,0,25.584,-12.5,16,Thursday,5,1,10,12
1272,US-2016-103646,2016-04-21,2016-04-26,3,SP-20545,Sibella Parks,1,United States,80,11,60623,0,OFF-AP-10004487,1,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,3,0.8,-126.8592,2016,4,April,2,21,Thursday,0,16.264,-260.0,16,Thursday,5,1,10,7
1273,US-2016-103646,2016-04-21,2016-04-26,3,SP-20545,Sibella Parks,1,United States,80,11,60623,0,OFF-BI-10002854,1,Binders,"Performers Binder/Pad Holder, Black",44.848,8,0.8,-67.272,2016,4,April,2,21,Thursday,0,5.606,-150.00000000000003,16,Thursday,5,1,10,8
1274,CA-2016-119186,2016-05-26,2016-05-26,1,MS-17710,Maurice Satty,0,United States,154,41,76106,0,OFF-PA-10004621,1,Paper,Xerox 212,10.368,2,0.2,3.6288,2016,5,May,2,26,Thursday,0,5.184,35.0,21,Thursday,0,1,15,7
1275,CA-2016-119186,2016-05-26,2016-05-26,1,MS-17710,Maurice Satty,0,United States,154,41,76106,0,FUR-CH-10001973,0,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,0.3,-88.784,2016,5,May,2,26,Thursday,0,77.686,-22.857142857142858,21,Thursday,0,1,15,7
1276,CA-2016-119186,2016-05-26,2016-05-26,1,MS-17710,Maurice Satty,0,United States,154,41,76106,0,OFF-PA-10004040,1,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3,0.2,5.2026,2016,5,May,2,26,Thursday,0,4.784,36.25,21,Thursday,0,1,15,5
1277,CA-2016-119186,2016-05-26,2016-05-26,1,MS-17710,Maurice Satty,0,United States,154,41,76106,0,TEC-AC-10000580,2,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1,0.2,-7.1991,2016,5,May,2,26,Thursday,0,63.992,-11.25,21,Thursday,0,1,15,4
1278,CA-2016-148698,2016-05-02,2016-05-07,3,BD-11770,Bryan Davis,0,United States,207,41,77070,0,OFF-AR-10004022,1,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,0.2,5.397,2016,5,May,2,2,Monday,0,28.784,6.25,18,Monday,5,1,10,6
1279,CA-2014-163293,2014-09-08,2014-09-11,0,KC-16255,Karen Carlisle,1,United States,271,9,31204,2,TEC-AC-10004209,2,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3,0.0,12.8583,2014,9,September,3,8,Monday,0,10.99,39.0,37,Monday,3,0,10,5
1280,CA-2014-163293,2014-09-08,2014-09-11,0,KC-16255,Karen Carlisle,1,United States,271,9,31204,2,TEC-AC-10000023,2,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,4,0.0,30.1968,2014,9,September,3,8,Monday,0,20.97,36.00000000000001,37,Monday,3,0,10,5
1281,CA-2016-160815,2016-09-05,2016-09-06,0,TR-21325,Toby Ritter,0,United States,70,13,52402,0,TEC-PH-10003505,2,Phones,Geemarc AmpliPOWER60,278.4,3,0.0,80.736,2016,9,September,3,5,Monday,0,92.8,29.000000000000004,36,Monday,1,0,7,11
1282,CA-2017-122154,2017-04-09,2017-04-11,0,SA-20830,Sue Ann Reed,0,United States,216,8,32216,2,OFF-LA-10000121,1,Labels,Avery 48,15.12,3,0.2,4.914,2017,4,April,2,9,Sunday,1,5.04,32.5,14,Sunday,2,1,21,3
1283,CA-2017-122154,2017-04-09,2017-04-11,0,SA-20830,Sue Ann Reed,0,United States,216,8,32216,2,OFF-BI-10002026,1,Binders,Avery Arch Ring Binders,17.43,1,0.7,-13.363,2017,4,April,2,9,Sunday,1,17.43,-76.66666666666666,14,Sunday,2,1,21,10
1284,CA-2017-122154,2017-04-09,2017-04-11,0,SA-20830,Sue Ann Reed,0,United States,216,8,32216,2,OFF-PA-10000994,1,Paper,Xerox 1915,251.64,3,0.2,88.074,2017,4,April,2,9,Sunday,1,83.88,35.0,14,Sunday,2,1,21,9
1285,US-2015-149692,2015-12-06,2015-12-12,3,KW-16435,Katrina Willman,0,United States,25,41,78745,0,OFF-BI-10002813,1,Binders,Avery Reinforcements for Hole-Punch Pages,2.772,7,0.8,-4.851,2015,12,December,4,6,Sunday,1,0.3959999999999999,-175.00000000000003,49,Sunday,6,1,10,8
1286,CA-2016-119445,2016-06-26,2016-07-03,3,GM-14500,Gene McClure,0,United States,390,37,2908,1,OFF-ST-10000617,1,Storage,Woodgrain Magazine Files by Perma,14.9,5,0.0,1.043,2016,6,June,2,26,Sunday,1,2.98,6.999999999999999,25,Sunday,7,0,13,6
1287,CA-2015-124268,2015-07-04,2015-07-08,3,AD-10180,Alan Dominguez,2,United States,329,30,10035,1,OFF-AR-10004817,1,Art,Colorific Watercolor Pencils,15.48,3,0.0,4.4892,2015,7,July,3,4,Saturday,1,5.16,29.000000000000004,27,Saturday,4,0,12,3
1288,CA-2016-154711,2016-11-22,2016-11-26,3,TB-21355,Todd Boyes,1,United States,329,30,10009,1,FUR-FU-10000397,0,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.1664,2016,11,November,4,22,Tuesday,0,19.94,28.0,47,Tuesday,4,0,13,5
1289,CA-2016-154711,2016-11-22,2016-11-26,3,TB-21355,Todd Boyes,1,United States,329,30,10009,1,OFF-BI-10000605,1,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4,0.2,4.1148,2016,11,November,4,22,Tuesday,0,3.048,33.75,47,Tuesday,4,1,13,9
1290,CA-2016-154711,2016-11-22,2016-11-26,3,TB-21355,Todd Boyes,1,United States,329,30,10009,1,OFF-AR-10001860,1,Art,BIC Liqua Brite Liner,20.82,3,0.0,7.4952,2016,11,November,4,22,Tuesday,0,6.94,36.0,47,Tuesday,4,0,13,6
1291,CA-2016-163384,2016-11-10,2016-11-12,0,CC-12430,Chuck Clark,2,United States,438,3,94122,3,OFF-BI-10004970,1,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604,2016,11,November,4,10,Thursday,0,3.304,33.75,45,Thursday,2,1,19,13
1292,CA-2016-163384,2016-11-10,2016-11-12,0,CC-12430,Chuck Clark,2,United States,438,3,94122,3,OFF-PA-10003172,1,Paper,Xerox 1996,32.4,5,0.0,15.552,2016,11,November,4,10,Thursday,0,6.48,48.0,45,Thursday,2,0,19,8
1293,CA-2015-101707,2015-08-27,2015-09-01,3,PF-19165,Philip Fox,0,United States,437,3,92105,3,OFF-SU-10001218,1,Supplies,Fiskars Softgrip Scissors,32.94,3,0.0,9.2232,2015,8,August,3,27,Thursday,0,10.98,28.000000000000004,35,Thursday,5,0,10,7
1294,CA-2015-101707,2015-08-27,2015-09-01,3,PF-19165,Philip Fox,0,United States,437,3,92105,3,OFF-PA-10002968,1,Paper,Xerox 1973,114.2,5,0.0,52.532,2015,8,August,3,27,Thursday,0,22.84,46.0,35,Thursday,5,0,10,2
1295,CA-2015-101707,2015-08-27,2015-09-01,3,PF-19165,Philip Fox,0,United States,437,3,92105,3,OFF-LA-10000134,1,Labels,Avery 511,3.08,1,0.0,1.4784,2015,8,August,3,27,Thursday,0,3.08,48.0,35,Thursday,5,0,10,6
1296,CA-2015-138898,2015-05-25,2015-05-29,3,JH-16180,Justin Hirsh,0,United States,392,4,81001,3,OFF-AP-10004487,1,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.728,13,0.2,84.5728,2015,5,May,2,25,Monday,0,65.056,10.0,22,Monday,4,1,5,7
1297,CA-2017-115427,2017-12-30,2018-01-03,3,EB-13975,Erica Bern,1,United States,147,3,94533,3,OFF-BI-10002103,1,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188,2017,12,December,4,30,Saturday,1,6.952,32.49999999999999,52,Saturday,4,1,6,10
1298,CA-2017-115427,2017-12-30,2018-01-03,3,EB-13975,Erica Bern,1,United States,147,3,94533,3,OFF-BI-10004632,1,Binders,GBC Binding covers,20.72,2,0.2,6.475,2017,12,December,4,30,Saturday,1,10.36,31.25,52,Saturday,4,1,6,3
1299,CA-2016-134425,2016-12-08,2016-12-12,2,QJ-19255,Quincy Jones,1,United States,427,21,55106,0,TEC-PH-10003555,2,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0.0,2.299,2016,12,December,4,8,Thursday,0,22.99,2.0,49,Thursday,4,0,13,9
1300,CA-2015-121391,2015-10-04,2015-10-07,0,AA-10315,Alex Avila,0,United States,438,3,94109,3,OFF-ST-10001590,1,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2,0.0,7.0096,2015,10,October,4,4,Sunday,1,13.48,26.0,40,Sunday,3,0,11,10
1301,CA-2016-137043,2016-12-23,2016-12-25,2,LC-17140,Logan Currie,0,United States,464,44,22153,2,FUR-FU-10003664,0,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6,0.0,166.1004,2016,12,December,4,23,Friday,0,95.46,29.000000000000004,51,Friday,2,0,19,5
1302,CA-2016-137043,2016-12-23,2016-12-25,2,LC-17140,Logan Currie,0,United States,464,44,22153,2,FUR-FU-10003664,0,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,3,0.0,83.0502,2016,12,December,4,23,Friday,0,95.46,29.000000000000004,51,Friday,2,0,19,5
1303,CA-2015-115847,2015-09-19,2015-09-24,2,TC-21535,Tracy Collins,2,United States,16,44,22204,2,FUR-BO-10003433,0,Bookcases,Sauder Cornerstone Collection Library,61.96,2,0.0,4.3372,2015,9,September,3,19,Saturday,1,30.98,7.000000000000001,38,Saturday,5,0,10,3
1304,US-2017-126179,2017-07-03,2017-07-07,3,CS-12460,Chuck Sachs,0,United States,94,9,31907,2,FUR-FU-10002554,0,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0.0,5.5177,2017,7,July,3,3,Monday,0,23.99,23.0,27,Monday,4,0,6,4
1305,US-2017-126179,2017-07-03,2017-07-07,3,CS-12460,Chuck Sachs,0,United States,94,9,31907,2,TEC-PH-10001557,2,Phones,Pyle PMP37LED,287.97,3,0.0,77.7519,2017,7,July,3,3,Monday,0,95.99,27.0,27,Monday,4,0,6,10
1306,CA-2016-101966,2016-07-14,2016-07-16,2,BM-11785,Bryan Mills,0,United States,207,41,77036,0,TEC-PH-10003437,2,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,0.2,52.493,2016,7,July,3,14,Thursday,0,59.992,12.5,28,Thursday,2,1,14,4
1307,CA-2016-141397,2016-06-20,2016-06-21,0,RC-19825,Roy Collins,0,United States,364,3,91104,3,OFF-PA-10002986,1,Paper,Xerox 1898,46.76,7,0.0,22.4448,2016,6,June,2,20,Monday,0,6.68,48.00000000000001,25,Monday,1,0,10,11
1308,CA-2016-141397,2016-06-20,2016-06-21,0,RC-19825,Roy Collins,0,United States,364,3,91104,3,OFF-BI-10000320,1,Binders,GBC Plastic Binding Combs,17.712,3,0.2,6.4206,2016,6,June,2,20,Monday,0,5.904,36.25000000000001,25,Monday,1,1,10,10
1309,CA-2016-141397,2016-06-20,2016-06-21,0,RC-19825,Roy Collins,0,United States,364,3,91104,3,OFF-AP-10003971,1,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2,0.0,5.6628,2016,6,June,2,20,Monday,0,10.89,26.0,25,Monday,1,0,10,9
1310,CA-2016-141397,2016-06-20,2016-06-21,0,RC-19825,Roy Collins,0,United States,364,3,91104,3,OFF-ST-10001469,1,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164,2016,6,June,2,20,Monday,0,53.98,6.000000000000001,25,Monday,1,0,10,7
1311,CA-2016-141397,2016-06-20,2016-06-21,0,RC-19825,Roy Collins,0,United States,364,3,91104,3,FUR-CH-10003846,0,Chairs,Hon Valutask Swivel Chairs,161.568,2,0.2,-8.0784,2016,6,June,2,20,Monday,0,80.784,-5.0,25,Monday,1,1,10,4
1312,CA-2016-141082,2016-12-09,2016-12-13,3,FM-14380,Fred McMath,0,United States,247,19,1841,1,OFF-LA-10001404,1,Labels,Avery 517,3.69,1,0.0,1.7343,2016,12,December,4,9,Friday,0,3.69,47.0,49,Friday,4,0,14,4
1313,CA-2016-141082,2016-12-09,2016-12-13,3,FM-14380,Fred McMath,0,United States,247,19,1841,1,OFF-LA-10001474,1,Labels,Avery 477,122.12,4,0.0,56.1752,2016,12,December,4,9,Friday,0,30.53,46.0,49,Friday,4,0,14,4
1314,US-2016-134488,2016-09-24,2016-10-01,3,PK-19075,Pete Kriz,0,United States,94,33,43229,1,FUR-CH-10003199,0,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2,0.3,-13.3176,2016,9,September,3,24,Saturday,1,77.686,-8.571428571428571,38,Saturday,7,1,25,6
1315,CA-2016-145919,2016-12-18,2016-12-23,3,HG-14965,Henry Goldwyn,1,United States,266,3,90032,3,OFF-PA-10003072,1,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,0.0,18.6624,2016,12,December,4,18,Sunday,1,6.48,48.00000000000001,50,Sunday,5,0,17,6
1316,CA-2016-145919,2016-12-18,2016-12-23,3,HG-14965,Henry Goldwyn,1,United States,266,3,90032,3,FUR-FU-10004960,0,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0.0,62.5056,2016,12,December,4,18,Sunday,1,22.98,34.0,50,Sunday,5,0,17,3
1317,CA-2016-145919,2016-12-18,2016-12-23,3,HG-14965,Henry Goldwyn,1,United States,266,3,90032,3,OFF-SU-10003505,1,Supplies,Premier Electric Letter Opener,579.3,5,0.0,28.965,2016,12,December,4,18,Sunday,1,115.86,5.0,50,Sunday,5,0,17,8
1318,CA-2017-157651,2017-12-10,2017-12-14,3,HA-14920,Helen Andreada,0,United States,374,36,19120,1,TEC-AC-10003116,2,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,1,0.2,3.3725,2017,12,December,4,10,Sunday,1,14.2,23.75,49,Sunday,4,1,18,8
1319,CA-2014-160773,2014-07-01,2014-07-05,3,LW-16825,Laurel Workman,1,United States,119,8,32725,2,TEC-PH-10004586,2,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99,2014,7,July,3,1,Tuesday,0,287.96,12.5,27,Tuesday,4,1,15,6
1320,CA-2014-160773,2014-07-01,2014-07-05,3,LW-16825,Laurel Workman,1,United States,119,8,32725,2,OFF-BI-10000546,1,Binders,Avery Durable Binders,5.184,6,0.7,-3.6288,2014,7,July,3,1,Tuesday,0,0.864,-70.0,27,Tuesday,4,1,15,12
1321,CA-2017-167703,2017-02-03,2017-02-08,3,MC-17575,Matt Collins,0,United States,83,33,45231,1,OFF-BI-10002071,1,Binders,Fellowes Black Plastic Comb Bindings,5.229,3,0.7,-4.1832,2017,2,February,1,3,Friday,0,1.743,-80.0,5,Friday,5,1,11,9
1322,CA-2017-167703,2017-02-03,2017-02-08,3,MC-17575,Matt Collins,0,United States,83,33,45231,1,OFF-ST-10001490,1,Storage,"Hot File 7-Pocket, Floor Stand",285.552,2,0.2,35.694,2017,2,February,1,3,Friday,0,142.776,12.5,5,Friday,5,1,11,13
1323,CA-2017-121804,2017-03-03,2017-03-08,3,LP-17095,Liz Preis,0,United States,318,15,42071,2,OFF-AP-10004859,1,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0.0,19.656,2017,3,March,1,3,Friday,0,14.56,27.0,9,Friday,5,0,15,8
1324,CA-2017-162635,2017-10-09,2017-10-10,0,EB-14170,Evan Bailliet,0,United States,521,31,28403,2,OFF-PA-10002659,1,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,4,0.2,3.5152,2017,10,October,4,9,Monday,0,2.704,32.5,41,Monday,1,1,7,5
1325,CA-2014-107153,2014-09-28,2014-10-03,3,GZ-14545,George Zrebassa,1,United States,247,19,1841,1,OFF-ST-10001321,1,Storage,"Decoflex Hanging Personal Folder File, Blue",46.26,3,0.0,12.4902,2014,9,September,3,28,Sunday,1,15.42,27.0,39,Sunday,5,0,5,9
1326,US-2014-117058,2014-05-27,2014-05-30,0,LE-16810,Laurel Elliston,0,United States,80,11,60653,0,OFF-BI-10004139,1,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.46,6,0.8,-30.555,2014,5,May,2,27,Tuesday,0,2.91,-175.0,22,Tuesday,3,1,9,2
1327,CA-2015-120439,2015-06-14,2015-06-18,3,AD-10180,Alan Dominguez,2,United States,374,36,19120,1,FUR-FU-10001867,0,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.072,6,0.2,5.1072,2015,6,June,2,14,Sunday,1,8.512,10.0,24,Sunday,4,1,12,3
